production_scale,energy_source,location,process_type,recycling_rate_input,material_efficiency_input,scrap_ratio,secondary_material_fraction,energy_recovery_rate,total_inputs,total_outputs,is_metallurgy,has_circularity,environmental_efficiency,circularity_index,process_classification,carbon_footprint,energy_consumption,water_usage,recycling_rate,waste_ratio,data_source,material_type,industry,timestamp
1056.3162181740945,grid,industrial,primary_copper_production,0.0,0.6562244325872395,0.0,0.0,71.71618291155706,1159.3934388785322,693.1805109039939,True,False,0.2329366384986525,0.38564981663607767,primary_production,3562.8378394097986,66399106.32912899,43824.36335911652,0.0,0.37611493907782456,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
1519.0054561898924,grid,remote,primary_copper_production,0.0,0.6507333342168751,0.0,0.0,60.20208441504985,1617.0854648406796,988.467485200074,True,False,0.3258257018147404,0.3477747002521104,primary_production,6142.160840198201,86311909.35928465,62306.06410891807,0.0,0.5199278668951836,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
1858.9099220903388,coal,remote,primary_copper_production,0.0,0.6552865669476069,0.0,0.0,71.8840261396532,2044.0913043156017,1218.1187011114216,True,False,0.1,0.353631218400009,primary_production,9234.889547601146,182458134.49356487,77004.23476695026,0.0,0.5028763201266138,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
1229.548569665128,renewable,urban,primary_copper_production,0.0,0.6704773334626092,0.0,0.0,60.23208918459119,1406.6084604715145,824.3844463518402,True,False,0.48350723065075285,0.3706766943201685,primary_production,3819.532944289211,57262572.88237026,54627.48313578278,0.0,0.4559614895669791,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
696.7963809840802,renewable,urban,primary_copper_production,0.0,0.6660835816928828,0.0,0.0,76.65937466100206,791.9328711021773,464.1246291565147,True,False,0.6798889496152019,0.36789307178398034,primary_production,1918.646487920563,23556747.345167138,25475.722800030224,0.0,0.4609447272341146,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
1420.7352169327564,coal,remote,primary_copper_production,0.0,0.6805518731084103,0.0,0.0,71.36277535034762,1620.5246592558938,966.884013074671,True,False,0.1,0.3753605114721621,primary_production,6073.125091050603,105291531.25150606,64114.919638376865,0.0,0.45133057646312597,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
339.8364768558895,coal,remote,primary_copper_production,0.0,0.6226753254293484,0.0,0.0,77.26399395954083,365.4765440284061,211.60778881900424,True,False,0.1,0.37080601268429914,primary_production,1983.431088397266,35140521.96099387,14673.413125592628,0.0,0.38852140486389114,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
552.3381885800763,renewable,urban,primary_copper_production,0.0,0.6312386253711676,0.0,0.0,74.73870381827578,595.0143513252428,348.6571988992881,True,False,0.4362496843298225,0.33870863474457924,primary_production,1290.0731850274653,27420150.282507278,21201.955750604327,0.0,0.5288995365413177,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
486.0610287276011,coal,industrial,primary_copper_production,0.0,0.6340120067240609,0.0,0.0,73.66897604285981,538.9887520679796,308.1685282139478,True,False,0.1,0.37052288442231607,primary_production,2347.148670350399,51168602.58447193,21271.357528638033,0.0,0.4055252717244208,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
1705.4289922056212,grid,remote,primary_copper_production,0.0,0.6237438997853852,0.0,0.0,61.03993567575859,1848.6468732608776,1063.7509304053935,True,False,0.12500822433099607,0.35596566009274605,primary_production,5588.247907997495,119165939.13955384,74349.20694469083,0.0,0.44937881932855506,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.644178
1817.3202546965474,renewable,remote,primary_copper_production,0.0,0.6414957155799733,0.0,0.0,64.09536815921187,2045.4383405852302,1165.803157224541,True,False,0.4837841881668425,0.3804816201361034,primary_production,4628.02249748353,84603577.60259134,91553.48009728854,0.0,0.37616752126754877,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
1698.4496579290067,grid,urban,primary_copper_production,0.0,0.6266038166947933,0.0,0.0,74.27059974779408,1822.0941715956956,1064.2550381222816,True,False,0.2730970470264771,0.35695195387095247,primary_production,4495.35564408073,102329370.2217323,70322.57146971565,0.0,0.44943752788890073,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
1772.7794960834347,coal,industrial,primary_copper_production,0.0,0.673321455361683,0.0,0.0,68.97976063109778,2031.450980441813,1193.650470338249,True,False,0.1,0.38936215446973543,primary_production,10531.363761729333,152234899.9642849,70271.47665882674,0.0,0.3852014196274145,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
597.011778585101,grid,remote,primary_copper_production,0.0,0.6365040766566038,0.0,0.0,65.9938658057239,637.274907756804,380.0004308814265,True,False,0.19775631412857314,0.3485318160734965,primary_production,2297.465538181204,38892833.5560562,24400.5879881991,0.0,0.4969784430252593,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
800.1751363563587,grid,remote,primary_copper_production,0.0,0.6811542067022536,0.0,0.0,83.46506053968082,871.1934393131661,545.0426602276831,True,False,0.2851105811357705,0.389393459025562,primary_production,3220.980179372823,47584664.75689386,34411.25271729579,0.0,0.39604205328090675,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
338.7388575873969,renewable,urban,primary_copper_production,0.0,0.6254791130461103,0.0,0.0,81.24758148056827,376.56023806124796,211.87408019801768,True,False,0.4394051119878112,0.3425480077272686,primary_production,992.9130883005472,16746797.824384091,13097.305660412789,0.0,0.5054787273554798,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
765.58962503668,grid,remote,primary_copper_production,0.0,0.6663958216769945,0.0,0.0,65.84798109423926,850.3278556800532,510.1857272437005,True,False,0.21339603039604596,0.36690522296490335,primary_production,3339.9380337195253,49096694.604671426,30833.756616530118,0.0,0.4653332584881789,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
1221.8818811611966,grid,urban,primary_copper_production,0.0,0.679534114631394,0.0,0.0,74.11201371791115,1322.9087045316483,830.310422299016,True,False,0.3599162783667784,0.39747355513249927,primary_production,5118.0347210616765,66721400.077936485,45243.85331666062,0.0,0.3614535399539544,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
921.0144863871906,renewable,remote,primary_copper_production,0.0,0.6372454690411333,0.0,0.0,60.8158866704646,1008.4342448634961,586.9123083714837,True,False,0.6009282847588615,0.3611016265060959,primary_production,2292.7810465970815,35863992.32792418,34928.71056197877,0.0,0.447737150633203,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
454.2072562573352,grid,remote,primary_copper_production,0.0,0.6713935570568319,0.0,0.0,60.583052631393095,479.06308749717505,304.95182541963624,True,False,0.3154157295893358,0.3599666572314475,primary_production,1752.583967019947,26115998.635455586,19809.252833197323,0.0,0.5000843509537747,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
1878.3392740065765,renewable,remote,primary_copper_production,0.0,0.6819111874598343,0.0,0.0,82.58167762032846,2094.9107720593975,1280.8605647902675,True,False,0.5196466772787577,0.3936913273192667,primary_production,5775.63638528778,83065733.80743173,71460.53221469458,0.0,0.3799103531667011,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
305.29996869130184,grid,industrial,primary_copper_production,0.0,0.6389493019303731,0.0,0.0,67.43960978912527,343.1790021307666,195.07120187467208,True,False,0.23345218127621514,0.3760573413209275,primary_production,1134.2570753997854,19180656.221676145,13793.373285067564,0.0,0.3902996574188123,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
1432.9384621418799,renewable,urban,primary_copper_production,0.0,0.6559355647244804,0.0,0.0,71.25443460952087,1596.3015820298406,939.9152993804626,True,False,0.5861076680667106,0.3778146779625274,primary_production,4032.783439005997,57178545.71267671,61707.56548418127,0.0,0.40705107876416297,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.645177
1676.8844068023525,grid,remote,primary_copper_production,0.0,0.6720830915978397,0.0,0.0,74.73432595252395,1798.8997874564993,1127.0056563759347,True,False,0.1450083622194967,0.3919452723697857,primary_production,5417.748233907673,114991436.73556511,75558.77567369486,0.0,0.37313523875783283,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
1587.9671182905079,grid,urban,primary_copper_production,0.0,0.6261876384340811,0.0,0.0,61.87420670189693,1725.9788587201806,994.3653797133062,True,False,0.11745780716117776,0.3511579321111741,primary_production,5042.888134794251,111737691.41535987,61792.657765155054,0.0,0.4720309653630172,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
1339.07852328998,grid,industrial,primary_copper_production,0.0,0.6305642863356316,0.0,0.0,60.332920513966634,1519.3505810379872,844.3750933857176,True,False,0.14940585663098035,0.37052908285291697,primary_production,4074.5315848153077,91443823.51517974,59552.31447645935,0.0,0.40067366945821636,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
1471.0856062180274,grid,remote,primary_copper_production,0.0,0.6762066019920772,0.0,0.0,85.75052521998873,1569.2655082559925,994.7577990201472,True,False,0.11700948029127793,0.3801547517945235,primary_production,5476.2818445415205,103556164.73891532,69352.72543938702,0.0,0.426070235610814,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
272.4296285689961,grid,urban,primary_copper_production,0.0,0.6797081821680133,0.0,0.0,74.32781724084316,287.00550112601945,185.1726476033394,True,False,0.21646651957069343,0.3665336734459864,primary_production,1142.2056304736138,17416337.94930432,13311.521794930783,0.0,0.4854567612512729,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
660.9460711795392,grid,industrial,primary_copper_production,0.0,0.6487817805081156,0.0,0.0,88.26921356423233,696.1536804962348,428.8097688797052,True,False,0.23010698378087432,0.379869095945896,primary_production,2096.815262590705,41668053.60474277,28436.20690917679,0.0,0.3888181089277779,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
1365.1949925120985,grid,industrial,primary_copper_production,0.0,0.6741340954051849,0.0,0.0,72.94626498625107,1474.7085525619118,920.3244913288316,True,False,0.10240505061225744,0.37974384316112636,primary_production,5319.856568185791,97398023.36619656,55954.65458289541,0.0,0.4248123609227533,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
1412.2495747199741,coal,industrial,primary_copper_production,0.0,0.6716721803463185,0.0,0.0,86.94107688774491,1553.2879609550896,948.568751045326,True,False,0.1,0.3775569664433952,primary_production,6802.771798967701,132087995.03338759,53783.50789190146,0.0,0.4301131867112651,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
1017.4028407633632,grid,remote,primary_copper_production,0.0,0.6730997862186483,0.0,0.0,76.20021374760262,1119.2686408857205,684.8136346160652,True,False,0.25852866784889666,0.36592618359236395,primary_production,4288.494380519407,62260614.508807026,48124.81352485404,0.0,0.47863496633665165,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
670.9917492913363,grid,urban,primary_copper_production,0.0,0.6486380993276245,0.0,0.0,78.08028211687306,748.300587199947,435.23081292485034,True,False,0.16981288843218117,0.35002730999009196,primary_production,2693.5682036093717,44931058.38573819,29282.090637906484,0.0,0.5079840990983064,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.646177
752.9254451482153,grid,urban,primary_copper_production,0.0,0.6677808072424434,0.0,0.0,61.50072361246808,831.3440125109349,502.78916155445125,True,False,0.1,0.3815791714711605,primary_production,2850.9573126995356,59312300.90960077,33042.46669411427,0.0,0.40857644425477874,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
752.2321425828125,renewable,industrial,primary_copper_production,0.0,0.6601858925236297,0.0,0.0,82.29669627038996,848.8089019265411,496.6130484359963,True,False,0.5249500944496237,0.3613239291584047,primary_production,1781.918769160349,33006625.392161507,32055.32710895662,0.0,0.47896453289946245,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1071.9573264950166,coal,urban,primary_copper_production,0.0,0.6368392279550708,0.0,0.0,68.63846331233579,1189.9019164427764,682.664476205868,True,False,0.1,0.3823693433871513,primary_production,5638.267455710823,92135478.6225268,47503.319534618815,0.0,0.3620975455884939,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1445.7923207132392,coal,urban,primary_copper_production,0.0,0.6804664332038545,0.0,0.0,77.31795924255054,1540.1638222218348,983.8131436292612,True,False,0.1,0.38790242549472975,primary_production,5594.801173095798,149097189.1564422,50331.51643227067,0.0,0.4010433045064772,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1876.7314193958534,grid,remote,primary_copper_production,0.0,0.6246732646242665,0.0,0.0,78.94201169033904,2056.66777649878,1172.3439425769413,True,False,0.1853281103604596,0.37091097316757227,primary_production,7431.054504076444,123777330.01817867,76869.29287263266,0.0,0.3908986778036841,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1086.1280238203935,grid,remote,primary_copper_production,0.0,0.6523011184424164,0.0,0.0,60.613272291053114,1167.5120207586126,708.4825247096942,True,False,0.11894083881774999,0.38672706899726844,primary_production,4754.288991539959,76320962.27390762,42571.41641049708,0.0,0.36631328983030914,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1755.8229536632236,coal,urban,primary_copper_production,0.0,0.6657859577795265,0.0,0.0,75.82776447069661,1987.7865937197707,1169.0022668959466,True,False,0.1,0.3509681957721991,primary_production,7667.005226938334,164065748.30608177,79524.70873771151,0.0,0.5282275578025406,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1211.9519441202374,renewable,industrial,primary_copper_production,0.0,0.6801723031300729,0.0,0.0,75.66856646253112,1275.341537670462,824.3361451152313,True,False,0.578408380717798,0.3555909024505467,primary_production,3126.414362519535,48967046.14346423,44526.06379334302,0.0,0.5298776145799151,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
334.79288569052113,coal,industrial,primary_copper_production,0.0,0.6539247116625285,0.0,0.0,80.58787817142272,369.1893104916807,218.9293412418399,True,False,0.1,0.377072143172243,primary_production,1388.1881934241328,28001795.513848282,13117.680507029154,0.0,0.40720602363856767,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1592.9290686763895,grid,remote,primary_copper_production,0.0,0.6420658478449046,0.0,0.0,65.44643470791962,1795.519977543937,1022.7653530365003,True,False,0.13523301860126455,0.34910083857555646,primary_production,6900.659759024791,110246387.94239579,63972.62798089108,0.0,0.5024888326806406,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1595.940042204922,renewable,industrial,primary_copper_production,0.0,0.6693246990354459,0.0,0.0,74.97039611934548,1812.6806543800153,1068.2020884274264,True,False,0.48566566882162737,0.3833312537678595,primary_production,3789.8046366797403,74102259.57220039,56184.89056865945,0.0,0.4037295635781863,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1149.0558903247586,grid,industrial,primary_copper_production,0.0,0.6222079463176919,0.0,0.0,65.6349765714588,1291.3961262935868,714.9517057232151,True,False,0.1594856472678539,0.3508566127375399,primary_production,5067.914006671334,77714594.48833118,50552.50922331176,0.0,0.46766467389460903,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.647044
1204.4064904210672,renewable,urban,primary_copper_production,0.0,0.6794145142755958,0.0,0.0,83.57334595199109,1264.9503209610386,818.2912506798045,True,False,0.38218461551818705,0.3819543871061867,primary_production,3088.8604080675145,64023840.207346246,41187.10425002552,0.0,0.4233627715610874,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
556.7864567367238,coal,remote,primary_copper_production,0.0,0.6356791011952335,0.0,0.0,75.73749593576775,607.8131843772587,353.9375143760794,True,False,0.1,0.37420283138546795,primary_production,2963.1447452303414,44250719.20471964,24997.866091933294,0.0,0.39313941613145525,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
123.329890509215,grid,urban,primary_copper_production,0.0,0.64541094337738,0.0,0.0,89.08481159503472,133.38975579203873,79.59846098018144,True,False,0.1615995836398108,0.35098107292250424,primary_production,473.0884045898736,8324277.627537651,4594.423160355683,0.0,0.4996510290383149,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
1398.2231132053619,grid,industrial,primary_copper_production,0.0,0.6554749128267064,0.0,0.0,87.02798476547325,1569.4627949984258,916.5001732405707,True,False,0.18976454556675632,0.3586571807237754,primary_production,4786.945245256844,91814746.54092543,49411.71657591891,0.0,0.4830361550622873,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
1264.810419365088,renewable,remote,primary_copper_production,0.0,0.6220627294713985,0.0,0.0,72.99034965145931,1445.4498353829254,786.7914217341108,True,False,0.49617044632077734,0.3541526613881689,primary_production,3529.5544259874405,57863711.94178642,50005.11905274079,0.0,0.45427717570728227,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
148.44534435831937,grid,industrial,primary_copper_production,0.0,0.6216461821505324,0.0,0.0,71.44343102094597,168.73260767178792,92.28048157837031,True,False,0.22629058872936805,0.33628984557834696,primary_production,649.6475248844879,9395270.875965351,6475.1211882372145,0.0,0.5251452726973576,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
1777.4984306118652,grid,urban,primary_copper_production,0.0,0.6805578035635095,0.0,0.0,63.27248253818662,1990.6635671018441,1209.690427774796,True,False,0.4072682102347681,0.36759771210940984,primary_production,6813.030788223044,91590168.29324925,75275.3983224493,0.0,0.4823900765512739,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
900.3526500378414,grid,remote,primary_copper_production,0.0,0.6344349132045733,0.0,0.0,89.95013126176326,1018.7597762050844,571.2151553802655,True,False,0.2124460811427991,0.3442439279632501,primary_production,3132.480264902152,57794541.213391855,38521.120274373614,0.0,0.5112331666334021,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
359.66646055533334,grid,industrial,primary_copper_production,0.0,0.6535264811469963,0.0,0.0,89.53767736691361,405.0533311724001,235.05155635332196,True,False,0.21339947654508692,0.37734068270413545,primary_production,1252.757439284674,23065062.6864494,13163.205333076572,0.0,0.40557434278925286,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.648041
1062.656893529189,coal,industrial,primary_copper_production,0.0,0.6772818440373491,0.0,0.0,63.997262109130084,1195.5357188751818,719.7182204284501,True,False,0.1,0.3828813608233699,primary_production,5267.521854657641,96213735.9486172,43843.28731431923,0.0,0.41666913835880937,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
308.32721613149295,renewable,urban,primary_copper_production,0.0,0.652049767683097,0.0,0.0,69.78798516631984,332.8880730103252,201.044689648916,True,False,0.40064336106987586,0.37353945131220057,primary_production,827.3565475421391,16020121.46654089,13497.9358748327,0.0,0.41871186950753353,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
890.5678746307137,grid,industrial,primary_copper_production,0.0,0.6639142211524849,0.0,0.0,79.59157709289639,1007.9084801297342,591.2606768688742,True,False,0.11778592997832768,0.39023747633982586,primary_production,4009.122843213277,62646030.47525258,37748.685291484566,0.0,0.3685300042541754,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
1131.6777912017233,grid,urban,primary_copper_production,0.0,0.6703290966323672,0.0,0.0,85.79923706662586,1218.773885222415,758.5965514551638,True,False,0.17140717381057935,0.3784863169059286,primary_production,4732.423029879458,75662317.74321881,46633.387614890264,0.0,0.4245154676615996,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
1172.167312967619,renewable,industrial,primary_copper_production,0.0,0.639233855413646,0.0,0.0,85.97045977661827,1337.6739979433303,749.2890306581448,True,False,0.6046704224275858,0.3591734713605245,primary_production,3377.80905521865,45358681.632758275,58491.29871844722,0.0,0.4582335121370062,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
924.9584436954732,coal,urban,primary_copper_production,0.0,0.6571184652751073,0.0,0.0,86.40916073657827,972.4498115963806,607.8072729644211,True,False,0.1,0.3624953877444166,primary_production,5037.492621618705,68522758.5045718,41690.813720090424,0.0,0.4699843004074839,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
523.69990255591,renewable,remote,primary_copper_production,0.0,0.6631789710640205,0.0,0.0,67.74375291143448,562.8427794369701,347.30676252335616,True,False,0.36445543490699406,0.36680399100270983,primary_production,1293.0547626328166,28442349.47582128,20689.99004268027,0.0,0.46123459547878937,ICA_EPA_copper_standards,copper,copper_recycling,2025-09-19T02:54:44.649108
